,text
2447,.@NASANewHorizons flew by Pluto today. These incredible women made that possible: http://t.co/bXwRG7XwGg http://t.co/AHzFQvGT6e
2448,Moving @nytimes piece on what drives Zainab Bangura’s work to end gender-based violence: http://t.co/b66qzaWdQO http://t.co/k3lgsVKmVn
2449,"The incredible Memory is fighting child marriage in her community, her country and the world: http://t.co/7Vg4dNRKjq http://t.co/qNQxu1VB6s"
2450,Every dollar spent on keeping moms and babies healthy yields $20 in economic benefit down the line. http://t.co/OWNGZTc54F #EWECisME #FFD3
2451,Sheryl Sandberg has great advice for grads. My favorite: support equality: http://t.co/TxIwc8hvOr via @HuffingtonPost http://t.co/496hNZbkjq
2452,Take action to end extreme poverty &amp; join the #GlobalCitizen Festival on Sept. 26. Here's how: http://t.co/Ki8N610wqj http://t.co/GUv6b42Ko4
2453,"I enjoyed @rgay's frank, nonjudgmental @TEDWomen talk on #feminism: http://t.co/RusBNvzRPT http://t.co/J0KmZy6DsJ"
2454,We need more stories like these. @SamarMinallahKh recognizes heroic men: http://t.co/9Sc5bou6mJ @vitalvoices http://t.co/P2aT4Eg1vb
2455,I'm impatient to see faster progress for women in #STEM: http://t.co/No7i9dquMZ http://t.co/BhZBosieYs
2456,"Simple, cheap home pregnancy tests were designed by a woman with the needs of a women in mind: http://t.co/0GZqLAOeSs http://t.co/9wkqhb8h6o"
2457,Congratulations to the U.S. Women’s National Team on their incredible World Cup victory! #USWNT http://t.co/4avXn2IDp0
2458,How do you save 61 million children's lives? Smart investments in global health. http://t.co/LFwBwAoUJ6 http://t.co/Vt5cuGqWYY
2459,One of my favorite #4thofJuly memories. Looking forward to celebrating with family this weekend! #TBT http://t.co/NlpSn2xaHx
2460,"Thanks, @SueDHellmann. Traveling with you deepened my understanding of our work in Malawi: https://t.co/sesZqSG4gU"
2461,A man’s perspective on paternity leave from @TOMS founder Blake Mycoskie: http://t.co/431Yhjf7Lb via @glamourmag http://t.co/1EXSP6dmz2
2462,Use your #leapsecond today to join me the #OneSecondMarch for women and girls: http://t.co/8pLRno1xgI cc: @GlblCtzn http://t.co/AsQo61XV0f
2463,This is one of the best investments we can make. Will we have the courage to do it? http://t.co/pJfY5bESVc @UNICEF http://t.co/Pg3X0CchcF
2464,"Smart, funny and profound. Chimamanda Ngozi Adichie reminds grads to be their truest selves: http://t.co/5z3W8D7xHF http://t.co/61RibVg7AV"
2465,#CannesLions celebrates ads that shatter stereotypes about women and girls: http://t.co/S3MXM5EO8K http://t.co/etAgiC2HtZ
2466,Meet three incredible survivors from the Chibok kidnapping: http://t.co/9ejnBKib1J #BringBackOurGirls @Cosmopolitan http://t.co/46rpYrmoR6
2467,Great talk with @MorrisseyHelena on why male advocates are cirtical for women: http://t.co/FRehiZO7ks via @FortuneMPW http://t.co/mw4mG8Sx7I
2468,I'm glad to see progress on menstrual hygiene. It's critical to keeping girls in school: http://t.co/VtQRxEWAbN @NPR http://t.co/0OJRPMfuTw
2469,We can’t understand how best to empower women and girls without accurate gender data: http://t.co/8zG8mIUcNO @qz http://t.co/aW1aeQIv1G
2470,What can you do to help end extreme poverty? Watch at 10 GMT for a discussion with @BillGates: http://t.co/1gXil2plbi http://t.co/gawckHbBPp
2471,I’m glad to hear a woman will be featured on #TheNew10. So many great women to choose from: http://t.co/bsz3R3oOse http://t.co/uzMy1Ty2px
2472,Well this is exciting...@JustineGreening says @DFID_UK is dialing up work on women &amp; girls: http://t.co/CKJieHVZxu http://t.co/KUTbh0n47z
2473,"If you're lucky enough to get paternity leave, take it. The benefits last for years: http://t.co/F0aoMCfBfH http://t.co/05FaPGOcbj"
2474,"Do you have a second? Join me in the #OneSecondMarch for girls and women. Get started: http://t.co/efRo2AUbSA
https://t.co/7XrkhXeYzt"
2475,Educating a girl has a huge ripple effect on her community. Join @glblctzn's #OneSecondMarch http://t.co/nkthaK6woX http://t.co/lGFVTlJUBR
2476,A light blub is helping Nuru Sheha to get closer to her dream of becoming a teacher: http://t.co/sb5HOAME6i  via @PRI http://t.co/ejvAODXwcF
2477,I loved this smart and touching tribute to Lamaze mastermind Elisabeth Bing: http://t.co/nrS8piY9nw @TheEconomist http://t.co/qrkzlEf0XN
2478,"7 benefits of contraceptives, including helping women stay in school and earn more money: http://t.co/DWRSoXLzmr http://t.co/E2lGVbgqHm"
2479,"I like creative ideas that save lives. This one's called ""boda boda"": http://t.co/XtU9qr6zkj @RoadsKingdoms http://t.co/qNMHU21Cov"
2480,My oldest daughter is 19. I was horrified to learn that suicide is the leading cause of death among girls her age: http://t.co/B0XQMkmHUF
2481,A woman in Sierra Leone is 183x more likely to die giving birth than a woman in Switzerland. #PovertyIsSexist http://t.co/SaiPcpI9DW
2482,"“Never be limited by other people’s limited imaginations:” http://t.co/qwiq3S01qq
-Mae Jemison, doctor, astronaut http://t.co/Wp9gbQlu8d"
2483,"In sub-Saharan Africa, women are 23% less likely than men to own a cell phone. #PovertyIsSexist. You can help: http://t.co/iwvNoUdLWH"
2484,"While we celebrate the drop in maternal deaths, the new number one killer of young women is devastating: suicide: http://t.co/JH2xXBR3k1"
2485,Great conversation w/@carloswatson about the power of women: http://t.co/jN4GmkqLZl http://t.co/cmnijToC2n
2486,These teen stars are changing the conversation about women and girls: http://t.co/I536W2iTk6 via @Upworthy http://t.co/BLAOlkUJho
2487,"Quality healthcare is critical for women, and women are critical for quality healthcare for all: http://t.co/Xyxgif9zo7 #WomenAndHealth"
2488,I’ve met many amazing health workers on my travels. Their work is invaluable: http://t.co/TgFoEb9AuW @nprGlobalHealth http://t.co/OlZpcuCMPv
2489,Inspired by the passion &amp; dedication at @Kirchentag2015. Turn your passion into action with #GlobalCitizen: http://t.co/9DoTpf0S65 #dekt
2490,Excited to be at @Kirchentag2015 today. Join me in #Liederhalle for a discussion on holding the #G7 accountable for ending poverty. #dekt
2491,@NatalBrz @usembassysweden: Great to meet you and so many advocates for women and girls today in Stockholm.
2492,Great news: There are 200 million fewer hungry people than in 1990: http://t.co/tkmSsNFDlh http://t.co/b6VsrrZ0me
2493,At #EDD15 to talk about giving every woman &amp; child the nutrition they need to survive &amp; thrive http://t.co/3Y4WPBoB43 http://t.co/IjwNFQ7lmA
2494,Great piece by Angela Merkel on #G7 agenda. We can reduce poverty and inequality by giving women the chance to work: http://t.co/OvAXbb5u6q
2495,The fascinating story of how Margaret Hamilton’s code saved the moon landing: http://t.co/O1qHwoOi6r via @voxdotcom http://t.co/a3pxc5xHTy
2496,.@BillGates on what we learned from Ebola and how to prepare for other outbreaks: http://t.co/fTiPjHDTvH http://t.co/hKLRszuDQ3
2497,One reason I'm an optimist: 6 million fewer children died in 2012 than in 1990: http://t.co/vJ5T8EXT9j http://t.co/kTlFd8GZjH
2498,Some of the greatest minds have been left out of history because they were women. Proud @DukeU is changing this: http://t.co/8jznP8C4nx
2499,"I'm glad to see images of African women looking strong, smart and beautiful: http://t.co/Vuk6SeTuhZ via @ONECampaign http://t.co/0iqIe9kLcF"
2500,"Promising results from a new, teacher-led evaluation system: http://t.co/BEoBMrLcu9 via @sdut"
2501,I believe putting women's needs front and center is critical to ending poverty: http://t.co/lmmuSpVU5p @voxdotcom http://t.co/QgBEODC1AP
2502,A great idea and a simple machine provides sanitary pads – and jobs – for women in rural India: http://t.co/Rnbye6pQYy
2503,#SharkTank's Kevin O'Leary says his profitable companies have one thing in common: Women CEOs: http://t.co/VotzLKYfyg http://t.co/wQYGOjO7V6
2504,Bill and I share @KennedyOdede’s optimism for Africa’s future: http://t.co/xRKrrC91XU via @cnni http://t.co/ewnlSSJb9d
2505,What works to lift people out of the most extreme poverty? @NickKristof on the power of hope: http://t.co/063yIrDNxN http://t.co/DR8IkxnjkV
2506,"Just how underrepresented are women in the media?

This @UN_Women quiz was eye-opening: http://t.co/SAHt01LgzP http://t.co/Bavt9w8Hde"
2507,"Want to read about a woman making history? 

Check out @meloneewise's profile in @backchnnl: http://t.co/wUOndhRdNy http://t.co/FxRGdHre1O"
2508,.@BillGates and I are joining in the #RedNose Day fun on NBC tonight at 8. Here's a sneak peek: http://t.co/mUHoHrhgYm
2509,Have you posted your #RedNose25 photo yet? Post today using #RedNose25 and we'll donate $25: http://t.co/nN4rnJSSHn http://t.co/Hs0A1jWaO6
2510,Happy Red Nose Day! Post your red nose photo using #RedNose25 and we'll donate $25 to charity. http://t.co/ksSvGDzPby http://t.co/QbbWCVzhN0
2511,Great piece on @Medium by @SueDHellmann on her first year at the foundation and the work ahead: http://t.co/PAK3V2vxNY
2512,Nice example of a woman using her voice: Afghan rapper escapes child marriage with song: http://t.co/U6PY0nf0iM http://t.co/GMBG8ZFAES
2513,Why are women w/bank accounts still paying school fees in cash? @WorldBank economist explains: http://t.co/YWA0Lzqp9R http://t.co/GZwI23kAKr
2514,"This year the world gets an extra second. #UseYourSecond for good &amp; become a Global Citizen: http://t.co/mnpEwPGBaz
https://t.co/XNc7gyjUAQ"
2515,"More than ever, I believe women and girls are an incredibly powerful force for change: http://t.co/1KllXtaiV9 http://t.co/k4xIvvRx77"
2516,I believe that every woman and every child deserves to live a healthy and productive life. #EWECisME http://t.co/tCpJbDxRzT
2517,"A Ph.D. student discovered an astronomical phenomena, but her thesis advisor took credit &amp; won the Nobel Prize: http://t.co/jJs1DzuTa0"
2518,Welcoming my friend @jimkim_WBG to Twitter. Looking forward to your posts.
2519,.@BillGates and me on one of our first learning trips for the foundation to Mozambique in 2003. #GatesTBT #TBT http://t.co/bZxtTFWytN
2520,Thanks @anildash. I learned so much and am glad to be able to share these stories.
2521,"Mozambique
Population: 26 million
Practicing surgeons: 20

@PRI explains the impact on moms: http://t.co/u63nJir9yP http://t.co/CeVd6BJvbJ"
2522,"After 15 years of working in development, I call myself an optimist. Here’s why: http://t.co/Gu3nQrw6Sp @Medium http://t.co/GGR59TfBPP"
2523,My thoughts and prayers are with all of those affected by the earthquake in #Nepal. Here's how you can help: http://t.co/LRjEmTMGwe
2524,"Well said, @richardbranson: When it comes to workplace equality, we can do better: http://t.co/YQSHX8kMDk via @CNN http://t.co/6rYx6uNGaE"
2525,Liberia has reached zero #Ebola cases. Let’s remain vigilant: http://t.co/0mKYJTIvej via @nytimes http://t.co/JBZUYae0sq
2526,"Thanks @Upworthy "".@MelindaGates on how we can think beyond just our own moms on Mother's Day http://t.co/FxSAfxD4pj”"
2527,"This data visualization looks like art, but it can save lives say @agnesbinagwaho &amp; @IHME_UW: http://t.co/PrAH7a3hVr http://t.co/t69wMuAJPT"
2528,Happy #MothersDay! So grateful for my family and the wonderful memories we've shared. http://t.co/XTF7SGrm9k
2529,"Humbled by the women met in India. When I look at you, I see what’s possible for the future: http://t.co/kM46yKb8nN http://t.co/OYSpW4F9Fe"
2530,Thank you @StoryCorps for sharing these wonderful words of wisdom from mothers: http://t.co/dB64gwg6FK http://t.co/8Rm8MnxAEa
2531,Data visualization from @UNESCO shows women teachers can encourage girls to stay in school: http://t.co/mnZW2dcnPf http://t.co/TFh7UQryz0
2532,Great conversation with @ArunRath on using data to improve health. Thanks to our partners for joining. #GP2015
2533,What is it about social good that’s attracting women to engineering classes @UCBerkeley? http://t.co/xBMoDgPt6R via @nytimes
2534,It's been 15 years since the start of @gatesfoundation. Love this photo with Bill Sr. and @PStonesifer. #TBT http://t.co/GZUaOtzE2f
2535,Great visit with students in India. They believe education as a path to a better life: http://t.co/3rupao9AdU http://t.co/P6zGfWCKNE
2536,"Thankful for the great teachers in my life like Ms. Bauer, who exposed me to computer science. #ThankATeacher http://t.co/1rbnxXfMPw"
2537,The best and worst places to be a mom &amp; what we can do to support moms around the world: http://t.co/Kh1eqRFwgD http://t.co/kvN1xPNn8x
2538,I met so many incredible people in India. Sharing my favorite stories &amp; photos on Instagram: http://t.co/AcgE0pn3dG http://t.co/vf6Nxn0C3U
2539,"If we accelerate the fight against HIV/AIDS, we can save 21M lives in the next 15 years. http://t.co/V0uTUMyyAe http://t.co/lyRBcEPmdB"
2540,My thoughts and prayers are with @sherylsandberg and her family on this sad day.
2541,"When I ran a marathon, I trained for 10 months. This woman walked one with 20kg of water: http://t.co/sO6o61oHL2 http://t.co/2O879eh2pk"
2542,We can close the health gap between rich and poor countries and save millions of lives: http://t.co/yHANgsCdmF http://t.co/zkXxzbIhWI
2543,"3.3M people visit Las Vegas each month. 

With smart investments we could save that many moms: http://t.co/0P6n0hMdV7 http://t.co/znwFxd2Wga"
2544,Great cause--Share your photo and Martha’s Table gets a donation: http://t.co/qOYhLsYuW7 #IAmMarthasTable http://t.co/HFTWYtLrKs
2545,"You don’t have to be a doctor to save lives.

Here's how you can help 3.3 million moms: http://t.co/NZfMN1y1Wd http://t.co/COc1E3qKgf"
2546,A woman in Nigeria is 4X as likely to be an entrepreneur than a woman in the U.S. #NoCeilings: http://t.co/A4p9vn5FB2 http://t.co/wR4TI9m6eW
2547,Thank you @WSJMag for sharing my story and @stephsinclair for the stellar photos: http://t.co/m6ieN6PhTy http://t.co/mgtvjXhKOS
2548,Thanks @NickKristof for bringing global issues to the attention of so many people.  https://t.co/Tad0sGT00r
2549,Good #MDG progress. Let's keep working until all kids finish secondary school: http://t.co/bAM00k3CLx @GdnDevelopment http://t.co/RBoDJydDaD
